"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","p_val_adj_plot","Significance","Assay","CellTypeDeep","Comparison"
5.29833831498158e-08,-1.64332447819821,0.135,0.588,0.00407198492859594,"Psmd11-204",0.00407198492859594,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.30978170890907e-08,-1.61701539805513,0.077,0.471,0.00408077963456498,"Slu7-201",0.00408077963456498,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.35520931256754e-08,-1.57553616803681,0.048,0.412,0.00411569256508066,"Pik3c2a-201",0.00411569256508066,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.44637197755244e-08,-1.73900056526261,0.058,0.431,0.00418575471962815,"Sf3a1-201",0.00418575471962815,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.45318382341904e-08,-1.20242754729113,0.087,0.51,0.00419098989565047,"Ago2-201",0.00419098989565047,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.46975217377296e-08,-1.18299340438273,0.038,0.392,0.00420372333563147,"Sec23b-201",0.00420372333563147,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.49296698839776e-08,-1.27888365662232,0.077,0.49,0.00422156484926321,"Pgk1-rs7-201",0.00422156484926321,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.53350456659721e-08,-1.09469559616529,0.096,0.529,0.00425271959961262,"Srf-201",0.00425271959961262,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.53390549136431e-08,-1.76789482799124,0.048,0.412,0.00425302772633313,"Senp1-204",0.00425302772633313,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.62252078827782e-08,-1.83061753888683,0.058,0.431,0.00432113212662304,"Gse1-202",0.00432113212662304,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.62252078827782e-08,-1.18177598190138,0.058,0.431,0.00432113212662304,"Nav2-216",0.00432113212662304,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.65841327563635e-08,-1.14801854882872,0.038,0.392,0.00434871693885756,"Stxbp5-209",0.00434871693885756,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.67716852033924e-08,-1.96077585987343,0.029,0.353,0.00436313109462152,"Ralgds-203",0.00436313109462152,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.88434799466806e-08,-1.41644435877991,0.029,0.353,0.00452235680782219,"Cnot2-202",0.00452235680782219,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.88434799466806e-08,-2.50451588117849,0.029,0.353,0.00452235680782219,"Arhgap27-204",0.00452235680782219,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.8986558957709e-08,-1.57317216330969,0.135,0.588,0.00453335300213577,"Nucks1-201",0.00453335300213577,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.90879564627395e-08,-1.67593420227536,0.048,0.412,0.00454114580598738,"Ythdf2-202",0.00454114580598738,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.96292822998131e-08,-1.46055278808244,0.087,0.49,0.00458274886186983,"Srsf11-204",0.00458274886186983,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
5.99079230163252e-08,-1.90040874318974,0.077,0.471,0.00460416351549666,"Rapgef2-206",0.00460416351549666,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.00653878017881e-08,-1.02164248308576,0.077,0.49,0.00461626531411862,"Polr2b-201",0.00461626531411862,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.02787814945836e-08,-1.09221677285,0.096,0.529,0.00463266547298473,"Igbp1-201",0.00463266547298473,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.05873880084836e-08,-1.478860085808,0.135,0.588,0.004656383118004,"Sfmbt2-205",0.004656383118004,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.09884534737214e-08,-2.09899193403715,0.029,0.353,0.00468720660326939,"Slc12a7-201",0.00468720660326939,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.11391944884993e-08,-1.1446656992014,0.269,0.824,0.00469879165321913,"Dcakd-201",0.00469879165321913,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.32090995559838e-08,-2.72158043708773,0.029,0.353,0.00485787213727558,"Wnk2-211",0.00485787213727558,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.32090995559838e-08,-1.06602167150303,0.029,0.353,0.00485787213727558,"Zfp384-201",0.00485787213727558,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.33770888009902e-08,-1.05240716197555,0.144,0.647,0.0048707827827113,"Clip2-201",0.0048707827827113,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.38095739634446e-08,-1.04064687184122,0.096,0.529,0.00490402099738657,"B4galt1-201",0.00490402099738657,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.48861079241163e-08,-1.32324433675456,0.154,0.608,0.00498675693840003,"Zwint-201",0.00498675693840003,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.51765657221633e-08,-1.84017010367131,0.048,0.412,0.00500907978201114,"Pum3-208",0.00500907978201114,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.55079936310002e-08,-1.82016296247325,0.029,0.353,0.00503455134251689,"Smc5-201",0.00503455134251689,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.58940099529462e-08,-1.5230892963354,0.058,0.431,0.00506421824092373,"Rbm15-202",0.00506421824092373,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.63688949125011e-08,-1.55438182079222,0.212,0.667,0.00510071504960536,"Cul4b-202",0.00510071504960536,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.73379800545742e-08,-1.42540434094926,0.048,0.412,0.00517519311911424,"Nfkbiz-203",0.00517519311911424,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.73379800545742e-08,-1.20429800656311,0.048,0.412,0.00517519311911424,"Ruvbl2-205",0.00517519311911424,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.75043433104995e-08,-1.39613794734764,0.212,0.706,0.00518797880078513,"Lima1-201",0.00518797880078513,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.78877953595191e-08,-2.18313677331505,0.029,0.353,0.00521744862456048,"Rbm6-201",0.00521744862456048,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.78877953595191e-08,-1.580894712005,0.029,0.353,0.00521744862456048,"Pnp-201",0.00521744862456048,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
6.78877953595191e-08,-2.27500375965295,0.029,0.353,0.00521744862456048,"Ubtf-209",0.00521744862456048,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.03512512587126e-08,-2.27531623857876,0.029,0.353,0.0054067750642371,"Arpp19-211",0.0054067750642371,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.03512512587126e-08,-2.27531623857876,0.029,0.353,0.0054067750642371,"Arpp19-203",0.0054067750642371,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.18710482479014e-08,-1.25356320883529,0.048,0.412,0.00552357754204421,"Oxr1-204",0.00552357754204421,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.2469776994759e-08,-1.1720310789691,0.135,0.608,0.00556959224115521,"Tubb6-201",0.00556959224115521,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.29011974135708e-08,-2.38257938616478,0.029,0.353,0.00560274862602257,"Pbrm1-204",0.00560274862602257,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.42470603606871e-08,-1.13103915519431,0.048,0.412,0.00570618357696024,"Celf1-205",0.00570618357696024,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.55405622686646e-08,-2.42118576395163,0.029,0.353,0.00580559437259595,"Alas1-202",0.00580559437259595,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.55405622686646e-08,-1.77318934513136,0.029,0.353,0.00580559437259595,"Foxm1-201",0.00580559437259595,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.55405622686646e-08,-2.03758978216198,0.029,0.353,0.00580559437259595,"Eml4-205",0.00580559437259595,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.55405622686646e-08,-2.23675665919859,0.029,0.353,0.00580559437259595,"Yes1-201",0.00580559437259595,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.78207848187119e-08,-1.18769961454704,0.173,0.647,0.00598083859645729,"Prpf8-201",0.00598083859645729,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.82723695025225e-08,-1.64045279317769,0.029,0.353,0.00601554468574686,"Arhgef7-202",0.00601554468574686,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.85038027066656e-08,-1.40997732217999,0.25,0.745,0.00603333125321808,"Hnrnph1-201",0.00603333125321808,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.87978637923789e-08,-1.22143128646905,0.308,0.804,0.00605593102389949,"Actr2-201",0.00605593102389949,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.9229426109941e-08,-1.13499093405756,0.048,0.412,0.00608909831425341,"Oxr1-214",0.00608909831425341,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.9229426109941e-08,-1.13499093405756,0.048,0.412,0.00608909831425341,"Oxr1-207",0.00608909831425341,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.9229426109941e-08,-1.13499093405756,0.048,0.412,0.00608909831425341,"Oxr1-203",0.00608909831425341,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.9229426109941e-08,-1.44422354212898,0.048,0.412,0.00608909831425341,"Rtn3-202",0.00608909831425341,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.9229426109941e-08,-1.44422354212898,0.048,0.412,0.00608909831425341,"Rtn3-204",0.00608909831425341,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.96333722318402e-08,-1.24377694855763,0.058,0.431,0.00612014318950585,"Usp7-208",0.00612014318950585,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.96333722318402e-08,-1.27343900090349,0.058,0.431,0.00612014318950585,"Dnajc7-213",0.00612014318950585,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.96333722318402e-08,-1.67352134906002,0.058,0.431,0.00612014318950585,"Nt5c3b-203",0.00612014318950585,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
7.96333722318402e-08,-1.81396681152153,0.058,0.431,0.00612014318950585,"Bmpr2-201",0.00612014318950585,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.10997409869141e-08,-1.75192527654613,0.029,0.353,0.00623283949380829,"Nr1h2-202",0.00623283949380829,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.10997409869141e-08,-2.46460038020551,0.029,0.353,0.00623283949380829,"Cab39-201",0.00623283949380829,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.10997409869141e-08,-2.28768251311109,0.029,0.353,0.00623283949380829,"Afdn-214",0.00623283949380829,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.33151683343556e-08,-1.27315540646412,0.106,0.529,0.00640310394716856,"Hnrnpdl-207",0.00640310394716856,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.36473867841369e-08,-1.70422530874513,0.115,0.529,0.00642863626390806,"Nin-201",0.00642863626390806,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.40258998334067e-08,-1.73967225095184,0.029,0.353,0.00645772650579664,"Cacul1-202",0.00645772650579664,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.40258998334067e-08,-1.2923067013072,0.029,0.353,0.00645772650579664,"Upp1-201",0.00645772650579664,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.52590568228004e-08,-1.0690613676923,0.144,0.627,0.0065524995530595,"Sh3bp4-201",0.0065524995530595,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.59918845152151e-08,-1.76850249291608,0.115,0.529,0.00660882029253234,"Nin-204",0.00660882029253234,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.70541735296096e-08,-2.34517015273675,0.029,0.353,0.00669046145244462,"Cyb5b-202",0.00669046145244462,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.70541735296096e-08,-2.45613066646181,0.029,0.353,0.00669046145244462,"F2r-201",0.00669046145244462,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.70541735296096e-08,-1.82814673562332,0.029,0.353,0.00669046145244462,"Dvl3-203",0.00669046145244462,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.70541735296096e-08,-1.9443110474185,0.029,0.353,0.00669046145244462,"Nadk-201",0.00669046145244462,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.70541735296096e-08,-1.51556967124234,0.029,0.353,0.00669046145244462,"Cyth2-205",0.00669046145244462,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.78868701212382e-08,-1.57422714877518,0.096,0.51,0.00675445751629764,"Ppp4r2-201",0.00675445751629764,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
8.86394066238762e-08,-1.09859788816537,0.067,0.451,0.00681229295667138,"Tipin-205",0.00681229295667138,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.01836354087977e-08,-1.09390638720355,0.048,0.412,0.00693097311570774,"Snx27-201",0.00693097311570774,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.01879971675893e-08,-2.07972762686937,0.029,0.353,0.0069313083343179,"Sdhd-201",0.0069313083343179,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.01879971675893e-08,-1.76286253664817,0.029,0.353,0.0069313083343179,"Mettl2-204",0.0069313083343179,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.01879971675893e-08,-1.96797184441036,0.029,0.353,0.0069313083343179,"Phb-204",0.0069313083343179,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.16564301877253e-08,-1.71877322479686,0.038,0.373,0.00704416328564744,"Ppp6r3-201",0.00704416328564744,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.28863395299671e-08,-1.2809606305797,0.433,0.902,0.00713868673823609,"Hmgb1-201",0.00713868673823609,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.31670395314508e-08,-1.22715674669864,0.058,0.431,0.00716025965615012,"Pard3-202",0.00716025965615012,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.34134842806164e-08,-1.75923115240341,0.115,0.529,0.0071791999209025,"Prrc2a-206",0.0071791999209025,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.48232147344931e-08,-2.26715694958806,0.038,0.373,0.00728754334520473,"Ube2i-207",0.00728754334520473,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.48232147344931e-08,-2.01509508456516,0.038,0.373,0.00728754334520473,"Sumo2-203",0.00728754334520473,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.51465582192638e-08,-1.29426694404216,0.087,0.49,0.0073123935853833,"Usp48-205",0.0073123935853833,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.61291197058607e-08,-1.67726036001484,0.058,0.431,0.00738790736587422,"Sec23ip-201",0.00738790736587422,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.67865926955449e-08,-2.06001279983445,0.029,0.353,0.00743843679502341,"Arhgef3-204",0.00743843679502341,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.67865926955449e-08,-1.14869734443052,0.029,0.353,0.00743843679502341,"Aen-203",0.00743843679502341,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.67865926955449e-08,-1.13329680904851,0.029,0.353,0.00743843679502341,"Dennd4c-202",0.00743843679502341,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.67865926955449e-08,-1.11222671648588,0.029,0.353,0.00743843679502341,"Itpr1-201",0.00743843679502341,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.71220551090204e-08,-1.31945037037156,0.067,0.451,0.00746421842334866,"Alkbh5-201",0.00746421842334866,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.80958020810092e-08,-2.06639098317709,0.038,0.373,0.00753905477313388,"Pxn-214",0.00753905477313388,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
9.91822708194815e-08,-1.03135316685478,0.058,0.431,0.00762255424156043,"Rbmxl1-201",0.00762255424156043,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.00258803189433e-07,-1.49508512092781,0.029,0.353,0.0077052900603207,"Mavs-201",0.0077052900603207,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.00275515045985e-07,-1.39697281579972,0.192,0.667,0.00770657443334413,"Hnrnpa1-204",0.00770657443334413,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.00312486775225e-07,-1.62389436027561,0.202,0.706,0.00770941585862317,"Psmd4-202",0.00770941585862317,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.00345916897232e-07,-1.66824139182593,0.135,0.588,0.00771198509721988,"Stat3-201",0.00771198509721988,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.00935528705733e-07,-1.57414315428089,0.115,0.549,0.00775729912315042,"Ncor1-201",0.00775729912315042,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.00935528705733e-07,-1.57414315428089,0.115,0.549,0.00775729912315042,"Ncor1-204",0.00775729912315042,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.0147759885094e-07,-2.0101476864098,0.038,0.373,0.00779895938209018,"Kitl-202",0.00779895938209018,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.02329191468468e-07,-1.47599374411451,0.058,0.431,0.00786440768111761,"Chmp2b-201",0.00786440768111761,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.02540992993792e-07,-1.41557187732282,0.077,0.471,0.00788068547554488,"Smarcc2-203",0.00788068547554488,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.03023325742026e-07,-1.14249444687544,0.135,0.588,0.00791775467657768,"Git2-204",0.00791775467657768,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.03188161595619e-07,-1.10151598872094,0.202,0.686,0.0079304229712697,"Ppp2r2c-201",0.0079304229712697,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.03208213949316e-07,-1.63469492342178,0.067,0.451,0.00793196407486075,"Agfg1-201",0.00793196407486075,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.03721451880399e-07,-1.35749729218601,0.115,0.549,0.00797140846281615,"Xpo6-213",0.00797140846281615,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.04865010139808e-07,-1.07512745477539,0.125,0.588,0.00805929548928482,"Kat6a-202",0.00805929548928482,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.05572656991704e-07,-1.12553722673674,0.058,0.431,0.00811368098044041,"Baz2a-203",0.00811368098044041,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.05572656991704e-07,-1.12553722673674,0.058,0.431,0.00811368098044041,"Baz2a-202",0.00811368098044041,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.05620644037599e-07,-1.66652014168548,0.077,0.471,0.00811736897686564,"Mfn2-204",0.00811736897686564,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.05620644037599e-07,-1.39698925627364,0.077,0.471,0.00811736897686564,"Ash2l-210",0.00811736897686564,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.05620644037599e-07,-1.39698925627364,0.077,0.471,0.00811736897686564,"Ash2l-203",0.00811736897686564,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.0638813092117e-07,-1.52619197219173,0.067,0.451,0.00817635341381557,"Zfp326-201",0.00817635341381557,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.06478392176393e-07,-2.7330835047431,0.058,0.412,0.00818329035232449,"Ciz1-222",0.00818329035232449,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.08582976561055e-07,-1.67706707281108,0.038,0.373,0.00834503608062333,"Mllt10-204",0.00834503608062333,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.0908354569301e-07,-2.3078906670324,0.048,0.392,0.0083835068206906,"Ctnnb1-214",0.0083835068206906,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.09662777468308e-07,-2.06483384671502,0.067,0.451,0.00842802309954933,"Mbnl2-202",0.00842802309954933,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
1.13101158311006e-07,-1.59930228947016,0.106,0.529,0.00869227642083408,"Fxr1-201",0.00869227642083408,"Down","Isoform","Glycogen Trophoblasts","E12.5Semi-AllovsE12.5Syn"
